length,highway,surface,smoothness,lit,wheelchair,target
68.50854361166294,footway,paving_stones,unknown,yes,yes,1
51.83021083408838,footway,paving_stones,unknown,yes,yes,1
70.30201194587919,footway,paving_stones,unknown,yes,yes,1
149.23581159608702,path,ground,unknown,unknown,no,0
47.359616371188004,footway,asphalt,unknown,yes,yes,1
7.379740893452839,footway,wood,bad,yes,limited,0
7.379740893452839,footway,wood,bad,yes,limited,0
81.21837041451793,footway,asphalt,unknown,yes,yes,1
20.756256231282798,steps,unknown,unknown,unknown,no,0
42.62771672119729,footway,unknown,unknown,unknown,yes,1
1.1892336815717441,footway,unknown,unknown,unknown,yes,1
7.14207617333786,service,paving_stones,unknown,unknown,yes,1
4.127232111836538,service,paving_stones,unknown,unknown,yes,1
6.597292976546391,service,"['asphalt', 'paving_stones']",unknown,unknown,yes,1
9.790157186736948,service,paving_stones,unknown,unknown,yes,1
5.195357130507168,service,"['asphalt', 'paving_stones']",unknown,unknown,yes,1
5.195357130507168,service,"['asphalt', 'paving_stones']",unknown,unknown,yes,1
12.618347892340326,footway,asphalt,unknown,unknown,yes,1
47.02802162846126,footway,asphalt,unknown,yes,yes,1
47.02802162846126,footway,asphalt,unknown,yes,yes,1
76.74675265097213,footway,asphalt,unknown,yes,yes,1
72.37106210212914,footway,asphalt,unknown,yes,limited,0
72.37106210212914,footway,asphalt,unknown,yes,limited,0
78.0248454472318,footway,asphalt,unknown,yes,yes,1
80.22709888841898,footway,unknown,unknown,yes,limited,0
63.558125302945065,footway,asphalt,unknown,yes,yes,1
44.69919519477981,footway,asphalt,unknown,yes,limited,0
44.69919519477981,footway,asphalt,unknown,yes,limited,0
63.558125302945065,footway,asphalt,unknown,yes,yes,1
147.5423209109839,footway,asphalt,unknown,yes,limited,0
147.5423209109839,footway,asphalt,unknown,yes,limited,0
7.954184960315666,service,paving_stones,unknown,unknown,yes,1
4.850236796811663,service,paving_stones,unknown,unknown,yes,1
54.716971769528826,steps,unknown,unknown,yes,yes,1
23.84273034867551,footway,paving_stones,unknown,yes,yes,1
61.8134643569865,footway,paving_stones,unknown,yes,yes,1
20.05042811681599,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
13.491901678503925,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
15.480115586018592,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
13.491901678503925,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
8.737242040084674,"['steps', 'footway']",asphalt,unknown,yes,yes,1
8.737242040084674,"['steps', 'footway']",asphalt,unknown,yes,yes,1
15.480115586018592,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
71.1466850536986,footway,paving_stones,unknown,unknown,yes,1
61.28140022338202,footway,paving_stones,unknown,unknown,yes,1
17.048835613632516,footway,unknown,unknown,unknown,yes,1
17.048835613632516,footway,unknown,unknown,unknown,yes,1
40.66813803736022,steps,unknown,unknown,yes,no,0
34.19750629296999,steps,unknown,unknown,yes,no,0
34.19750629296999,steps,unknown,unknown,yes,no,0
40.66813803736022,steps,unknown,unknown,yes,no,0
31.27219206758329,steps,unknown,good,yes,yes,1
31.27219206758329,steps,unknown,good,yes,yes,1
25.642826846947763,footway,unknown,unknown,yes,yes,1
20.756256231282798,steps,unknown,unknown,unknown,no,0
42.62771672119729,footway,unknown,unknown,unknown,yes,1
1.1892336815717441,footway,unknown,unknown,unknown,yes,1
25.642826846947763,footway,unknown,unknown,yes,yes,1
23.34659919290128,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
57.43941661570771,footway,paving_stones,unknown,yes,yes,1
49.31003301151451,footway,paving_stones,unknown,yes,yes,1
57.43941661570771,footway,paving_stones,unknown,yes,yes,1
23.34659919290128,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
49.31003301151451,footway,paving_stones,unknown,yes,yes,1
20.05042811681599,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
61.8134643569865,footway,paving_stones,unknown,yes,yes,1
105.70203200174704,"['steps', 'footway']",paving_stones,excellent,yes,no,0
14.927069024734775,"['steps', 'footway']",paving_stones,excellent,yes,no,0
105.70203200174704,"['steps', 'footway']",paving_stones,excellent,yes,no,0
75.15707862473899,footway,asphalt,unknown,yes,yes,1
75.15707862473897,footway,asphalt,unknown,yes,yes,1
14.318023243519002,footway,paving_stones,unknown,yes,yes,1
23.979390043195814,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
58.866682527577254,footway,paving_stones,unknown,yes,yes,1
51.2514114501338,footway,unknown,unknown,unknown,yes,1
51.2514114501338,footway,unknown,unknown,unknown,yes,1
19.587425208515413,footway,asphalt,unknown,unknown,yes,1
19.587425208515413,footway,asphalt,unknown,unknown,yes,1
17.7876254362382,footway,unknown,unknown,unknown,yes,1
17.7876254362382,footway,unknown,unknown,unknown,yes,1
45.02179428118673,"['steps', 'footway']",paving_stones,unknown,yes,no,0
24.877498296675007,"['steps', 'footway']",unknown,unknown,yes,no,0
24.877498296675004,"['steps', 'footway']",unknown,unknown,yes,no,0
24.850251709464178,"['steps', 'footway']",paving_stones,unknown,yes,no,0
24.850251709464178,"['steps', 'footway']",paving_stones,unknown,yes,no,0
27.993919756228447,"['steps', 'footway']",asphalt,unknown,yes,no,0
23.90071670213417,"['steps', 'footway']",paving_stones,unknown,yes,no,0
23.92046984337274,"['steps', 'footway']",unknown,unknown,yes,no,0
23.92046984337274,"['steps', 'footway']",unknown,unknown,yes,no,0
23.900716702134165,"['steps', 'footway']",paving_stones,unknown,yes,no,0
39.35284823439704,"['steps', 'footway']",paving_stones,excellent,yes,no,0
21.307470102983263,footway,unknown,unknown,unknown,yes,1
89.64461731935532,footway,unknown,unknown,unknown,yes,1
20.802290442586568,"['steps', 'footway']",asphalt,unknown,yes,yes,1
27.34908416432632,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
27.428234760376963,"['steps', 'footway']",unknown,unknown,unknown,yes,1
110.6135935885572,"['steps', 'footway']",unknown,unknown,unknown,yes,1
196.89346939932415,"['steps', 'footway']",unknown,unknown,unknown,yes,1
196.89346939932415,"['steps', 'footway']",unknown,unknown,unknown,yes,1
138.37094563369692,"['steps', 'path', 'footway']",dirt,unknown,unknown,yes,1
20.53336479587519,steps,unknown,unknown,unknown,yes,1
138.37094563369692,"['steps', 'path', 'footway']",dirt,unknown,unknown,yes,1
14.939418392996892,steps,paving_stones,unknown,yes,yes,1
41.60431167649976,"['steps', 'footway']",asphalt,unknown,yes,no,0
23.259314788110036,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
40.36276283225004,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
16.695305099463692,"['steps', 'footway']",asphalt,unknown,unknown,no,0
40.36276283225004,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
63.83573269915766,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
41.60431167649976,"['steps', 'footway']",asphalt,unknown,yes,no,0
53.01628790935116,"['steps', 'footway']",asphalt,unknown,unknown,no,0
61.253281591339366,footway,asphalt,unknown,unknown,yes,1
36.859221884315154,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
21.307470102983263,footway,unknown,unknown,unknown,yes,1
89.64461731935532,footway,unknown,unknown,unknown,yes,1
22.884578875756365,steps,paving_stones,unknown,no,yes,1
33.08308339119084,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
30.23153211909301,"['steps', 'footway']",asphalt,unknown,no,yes,1
26.52510032429545,footway,ground,unknown,no,no,0
130.51786105083934,footway,ground,unknown,no,no,0
81.11875522391321,path,ground,unknown,no,no,0
6.468605031649902,path,ground,unknown,no,no,0
65.0410322532451,path,ground,unknown,no,no,0
34.640166364420544,footway,ground,unknown,no,no,0
142.32560062723013,"['steps', 'footway']","['asphalt', 'concrete:lanes']",unknown,yes,yes,1
60.679214791753395,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
217.5652192238011,"['path', 'footway']",ground,very_horrible,unknown,no,0
138.91553502881544,path,ground,unknown,unknown,no,0
48.64110441692341,path,ground,unknown,unknown,no,0
49.41942828212438,path,ground,unknown,unknown,no,0
70.93106439685069,path,ground,unknown,unknown,no,0
217.5652192238011,"['path', 'footway']",ground,very_horrible,unknown,no,0
25.74416658305012,"['steps', 'footway']",unknown,unknown,unknown,no,0
12.721110884246187,footway,paving_stones,unknown,yes,yes,1
8.840244007920775,footway,asphalt,unknown,yes,yes,1
12.721110884246187,footway,paving_stones,unknown,yes,yes,1
83.52462584154246,footway,unknown,unknown,yes,yes,1
20.794186912603294,"['steps', 'footway']",unknown,unknown,unknown,yes,1
200.18680036429424,"['service', 'steps', 'footway']",unknown,unknown,unknown,yes,1
33.78378054722755,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
70.93106439685069,path,ground,unknown,unknown,no,0
17.658075310919788,path,ground,unknown,unknown,no,0
13.268040099525813,path,ground,unknown,no,no,0
34.640166364420544,footway,ground,unknown,no,no,0
62.81406294613351,footway,ground,unknown,no,no,0
130.51786105083934,footway,ground,unknown,no,no,0
55.44298182534686,footway,ground,unknown,no,no,0
55.44298182534686,footway,ground,unknown,no,no,0
62.81406294613351,footway,ground,unknown,no,no,0
64.68857268730433,path,ground,unknown,unknown,no,0
27.331815907368355,path,ground,unknown,unknown,no,0
18.52144329171217,path,ground,unknown,unknown,no,0
24.540827940075925,"['path', 'footway']",asphalt,unknown,unknown,yes,1
20.794186912603294,"['steps', 'footway']",unknown,unknown,unknown,yes,1
28.684300373731894,path,ground,unknown,unknown,no,0
49.41942828212438,path,ground,unknown,unknown,no,0
19.50334829750758,steps,unknown,unknown,unknown,yes,1
20.58940537122102,steps,unknown,unknown,unknown,yes,1
54.176269618668236,footway,unknown,unknown,unknown,yes,1
21.784473576473072,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
20.548708355554183,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
13.304032590411422,steps,unknown,unknown,unknown,no,0
18.667552056661016,steps,unknown,unknown,unknown,yes,1
54.176269618668236,footway,unknown,unknown,unknown,yes,1
18.36579252000732,steps,unknown,unknown,unknown,yes,1
18.36579252000732,steps,unknown,unknown,unknown,yes,1
18.667552056661016,steps,unknown,unknown,unknown,yes,1
25.744166583050117,"['steps', 'footway']",unknown,unknown,unknown,no,0
5.637886223588857,steps,unknown,unknown,unknown,limited,0
5.637886223588857,steps,unknown,unknown,unknown,limited,0
112.46121895658197,footway,asphalt,unknown,yes,yes,1
112.46121895658197,footway,asphalt,unknown,yes,yes,1
98.0613714577111,"['service', 'steps']",unknown,unknown,unknown,yes,1
33.08308339119084,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
82.06977668820893,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
58.8277942374455,footway,ground,unknown,no,no,0
15.75498041624025,path,ground,unknown,no,no,0
40.77319762693709,path,ground,unknown,no,no,0
81.11875522391321,path,ground,unknown,no,no,0
140.67587267618092,"['service', 'steps']",asphalt,unknown,yes,yes,1
140.67587267618092,"['service', 'steps']",asphalt,unknown,yes,yes,1
76.12789313285474,footway,asphalt,unknown,yes,yes,1
26.52510032429545,footway,ground,unknown,no,no,0
57.055148665823324,footway,ground,unknown,no,no,0
58.8277942374455,footway,ground,unknown,no,no,0
68.37871987970192,footway,ground,unknown,no,no,0
37.5487624826297,path,ground,unknown,no,no,0
33.78378054722755,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
27.428234760376963,"['steps', 'footway']",unknown,unknown,unknown,yes,1
55.34733051337312,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
55.34733051337312,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
61.253281591339366,footway,asphalt,unknown,unknown,yes,1
33.84802340770452,path,unknown,unknown,unknown,no,0
33.84802340770452,path,unknown,unknown,unknown,no,0
68.37871987970192,footway,ground,unknown,no,no,0
57.055148665823324,footway,ground,unknown,no,no,0
10.314396909487847,steps,asphalt,impassable,unknown,yes,1
12.095464323659794,steps,unknown,unknown,unknown,yes,1
16.695305099463692,"['steps', 'footway']",asphalt,unknown,unknown,no,0
10.314396909487847,steps,asphalt,impassable,unknown,yes,1
23.25931478811004,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
53.01628790935116,"['steps', 'footway']",asphalt,unknown,unknown,no,0
12.095464323659794,steps,unknown,unknown,unknown,yes,1
143.30581431930287,"['steps', 'footway']",unknown,unknown,unknown,yes,1
24.120108297552232,path,ground,unknown,unknown,no,0
58.24297412862296,path,ground,unknown,unknown,no,0
59.99161077154647,path,ground,unknown,no,no,0
65.0410322532451,path,ground,unknown,no,no,0
20.58940537122102,steps,unknown,unknown,unknown,yes,1
19.50334829750758,steps,unknown,unknown,unknown,yes,1
76.12789313285475,footway,asphalt,unknown,yes,yes,1
25.427358403052814,steps,concrete,unknown,unknown,no,0
25.427358403052814,steps,concrete,unknown,unknown,no,0
140.29774656479253,path,ground,unknown,unknown,no,0
235.1374797987275,"['steps', 'footway']",paving_stones,unknown,unknown,no,0
235.13747979872747,"['steps', 'footway']",paving_stones,unknown,unknown,no,0
30.23153211909301,"['steps', 'footway']",asphalt,unknown,no,yes,1
80.62922228685042,footway,asphalt,unknown,yes,yes,1
80.62922228685042,footway,asphalt,unknown,yes,yes,1
23.292241501900566,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
23.292241501900566,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
8.840244007920774,footway,asphalt,unknown,yes,yes,1
6.468605031649902,path,ground,unknown,no,no,0
59.99161077154647,path,ground,unknown,no,no,0
4.82613727034656,steps,unknown,unknown,unknown,yes,1
4.82613727034656,steps,unknown,unknown,unknown,yes,1
24.540827940075925,"['path', 'footway']",asphalt,unknown,unknown,yes,1
200.18680036429424,"['service', 'steps', 'footway']",unknown,unknown,unknown,yes,1
42.64759603025745,"['steps', 'footway']",unknown,unknown,unknown,yes,1
82.06977668820895,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
83.52462584154247,footway,unknown,unknown,yes,yes,1
23.120897296762752,steps,unknown,unknown,no,yes,1
23.120897296762752,steps,unknown,unknown,no,yes,1
22.884578875756365,steps,paving_stones,unknown,no,yes,1
20.53336479587519,steps,unknown,unknown,unknown,yes,1
28.150279494022378,"['steps', 'footway']",unknown,unknown,unknown,yes,1
67.4593547268643,footway,asphalt,unknown,yes,yes,1
67.45935472686432,footway,asphalt,unknown,yes,yes,1
6.530326665319498,steps,asphalt,unknown,unknown,yes,1
84.99182608471872,footway,asphalt,unknown,yes,yes,1
24.953804436410266,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
31.099871668594723,"['steps', 'footway']",unknown,unknown,yes,no,0
14.939418392996892,steps,paving_stones,unknown,yes,yes,1
61.41360706663683,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
143.30581431930284,"['steps', 'footway']",unknown,unknown,unknown,yes,1
63.83573269915766,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
20.802290442586568,"['steps', 'footway']",asphalt,unknown,yes,yes,1
120.41870895142759,"['steps', 'path']",wood,unknown,unknown,yes,1
20.548708355554183,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
21.784473576473072,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
60.679214791753395,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
30.4098295159788,"['steps', 'footway']",unknown,unknown,unknown,yes,1
80.82535168463674,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
27.34908416432632,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
17.658075310919788,path,ground,unknown,unknown,no,0
25.22027577858382,path,ground,unknown,unknown,no,0
25.22027577858382,path,ground,unknown,unknown,no,0
24.120108297552232,path,ground,unknown,unknown,no,0
58.24297412862296,path,ground,unknown,unknown,no,0
140.29774656479253,path,ground,unknown,unknown,no,0
5.240029432182873,"['steps', 'footway']",unknown,unknown,unknown,no,0
21.11948284411008,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
120.41870895142759,"['steps', 'path']",wood,unknown,unknown,yes,1
25.817287882983397,footway,paving_stones,unknown,yes,yes,1
7.028836594574615,"['steps', 'footway']",unknown,unknown,unknown,yes,1
7.028836594574615,"['steps', 'footway']",unknown,unknown,unknown,yes,1
53.153638727392256,footway,paving_stones,unknown,yes,yes,1
93.40175142024884,footway,paving_stones,unknown,yes,yes,1
24.75807534176215,footway,paving_stones,unknown,yes,yes,1
25.817287882983397,footway,paving_stones,unknown,yes,yes,1
24.75807534176215,footway,paving_stones,unknown,yes,yes,1
93.40175142024884,footway,paving_stones,unknown,yes,yes,1
95.4028254529872,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
27.331815907368355,path,ground,unknown,unknown,no,0
64.68857268730433,path,ground,unknown,unknown,no,0
48.64110441692341,path,ground,unknown,unknown,no,0
38.7704971601287,path,ground,unknown,unknown,no,0
28.684300373731894,path,ground,unknown,unknown,no,0
38.7704971601287,path,ground,unknown,unknown,no,0
30.4098295159788,"['steps', 'footway']",unknown,unknown,unknown,yes,1
163.56641174959017,"['steps', 'footway']",asphalt,unknown,yes,yes,1
137.08983531677632,"['service', 'steps', 'footway']",asphalt,unknown,unknown,yes,1
137.08983531677632,"['service', 'steps', 'footway']",asphalt,unknown,unknown,yes,1
42.647596030257446,"['steps', 'footway']",unknown,unknown,unknown,yes,1
80.82535168463673,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
95.4028254529872,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
16.2732293389318,steps,unknown,unknown,unknown,yes,1
58.54266349993473,"['steps', 'footway']",unknown,unknown,unknown,no,0
58.54266349993473,"['steps', 'footway']",unknown,unknown,unknown,no,0
21.11948284411008,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
55.65315243494701,"['steps', 'footway']",paving_stones,unknown,yes,no,0
108.60377680889333,"['steps', 'footway']",paving_stones,unknown,yes,limited,0
58.90922748540554,footway,"['paving_stones', 'metal_grid']",unknown,yes,yes,1
37.5487624826297,path,ground,unknown,no,no,0
13.268040099525813,path,ground,unknown,no,no,0
64.0961846288748,path,ground,unknown,no,no,0
40.77319762693709,path,ground,unknown,no,no,0
15.75498041624025,path,ground,unknown,no,no,0
64.0961846288748,path,ground,unknown,no,no,0
108.60377680889334,"['steps', 'footway']",paving_stones,unknown,yes,limited,0
20.52532009756205,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
5.240029432182873,"['steps', 'footway']",unknown,unknown,unknown,no,0
58.90922748540554,footway,"['paving_stones', 'metal_grid']",unknown,yes,yes,1
55.65315243494701,"['steps', 'footway']",paving_stones,unknown,yes,no,0
84.99182608471874,footway,asphalt,unknown,yes,yes,1
142.32560062723013,"['steps', 'footway']","['asphalt', 'concrete:lanes']",unknown,yes,yes,1
20.52532009756205,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
53.153638727392256,footway,paving_stones,unknown,yes,yes,1
24.11349195965085,path,"['wood', 'ground']",intermediate,no,no,0
24.11349195965085,path,"['wood', 'ground']",intermediate,no,no,0
18.52144329171217,path,ground,unknown,unknown,no,0
138.91553502881544,path,ground,unknown,unknown,no,0
26.785912466025575,"['steps', 'footway']",unknown,unknown,unknown,yes,1
26.78591246602557,"['steps', 'footway']",unknown,unknown,unknown,yes,1
13.304032590411422,steps,unknown,unknown,unknown,no,0
98.0613714577111,"['service', 'steps']",unknown,unknown,unknown,yes,1
5.977115723470176,"['steps', 'footway']",wood,unknown,yes,no,0
6.530326665319498,steps,asphalt,unknown,unknown,yes,1
43.71259113512546,"['steps', 'footway']",unknown,unknown,unknown,yes,1
43.71259113512546,"['steps', 'footway']",unknown,unknown,unknown,yes,1
110.6135935885572,"['steps', 'footway']",unknown,unknown,unknown,yes,1
5.977115723470176,"['steps', 'footway']",wood,unknown,yes,no,0
61.41360706663682,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
54.564048133408576,"['steps', 'footway']",unknown,unknown,unknown,yes,1
54.564048133408576,"['steps', 'footway']",unknown,unknown,unknown,yes,1
36.859221884315154,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
10.169467561067265,steps,unknown,unknown,unknown,yes,1
10.169467561067265,steps,unknown,unknown,unknown,yes,1
28.150279494022378,"['steps', 'footway']",unknown,unknown,unknown,yes,1
163.56641174959023,"['steps', 'footway']",asphalt,unknown,yes,yes,1
24.953804436410266,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
25.80802424893862,"['steps', 'footway']",unknown,unknown,unknown,no,0
25.80802424893862,"['steps', 'footway']",unknown,unknown,unknown,no,0
8.487683860966573,steps,unknown,unknown,unknown,yes,1
8.487683860966573,steps,unknown,unknown,unknown,yes,1
16.2732293389318,steps,unknown,unknown,unknown,yes,1
10.72837393923202,steps,unknown,unknown,unknown,yes,1
10.72837393923202,steps,unknown,unknown,unknown,yes,1
11.379291618679767,steps,unknown,unknown,unknown,yes,1
11.379291618679767,steps,unknown,unknown,unknown,yes,1
10.659993637897848,steps,unknown,unknown,unknown,no,0
10.659993637897848,steps,unknown,unknown,unknown,no,0
13.356973975918123,"['steps', 'footway']",unknown,unknown,unknown,yes,1
13.356973975918123,"['steps', 'footway']",unknown,unknown,unknown,yes,1
31.099871668594723,"['steps', 'footway']",unknown,unknown,yes,no,0
587.4621298372634,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,"['yes', 'no']","['yes', 'no']",0
4.209988538354878,steps,unknown,unknown,unknown,yes,1
45.37057143443009,footway,asphalt,excellent,yes,yes,1
149.1501484694678,"['steps', 'unclassified', 'footway']","['asphalt', 'concrete']",unknown,unknown,yes,1
82.86818796529664,"['steps', 'footway']",unknown,unknown,unknown,yes,1
97.04312373119282,"['steps', 'footway']","['paved', 'paving_stones']",unknown,unknown,yes,1
97.04312373119281,"['steps', 'footway']","['paved', 'paving_stones']",unknown,unknown,yes,1
41.05285276363957,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
99.26761535505327,"['steps', 'footway']",unknown,unknown,yes,yes,1
39.52130406641872,footway,paving_stones,unknown,yes,yes,1
31.026282960220048,footway,asphalt,unknown,yes,yes,1
39.52130406641872,footway,paving_stones,unknown,yes,yes,1
41.047085234032785,footway,paving_stones,unknown,yes,yes,1
59.80524928129017,footway,paving_stones,unknown,yes,yes,1
41.047085234032785,footway,paving_stones,unknown,yes,yes,1
31.026282960220048,footway,asphalt,unknown,yes,yes,1
27.583322432201534,footway,asphalt,unknown,yes,yes,1
56.07808004878869,footway,paving_stones,unknown,yes,yes,1
59.80524928129017,footway,paving_stones,unknown,yes,yes,1
20.792529036016138,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
56.07808004878869,footway,paving_stones,unknown,yes,yes,1
33.28142620130819,"['steps', 'footway']",unknown,unknown,yes,yes,1
117.53203532120155,"['steps', 'footway']",paving_stones,unknown,yes,no,0
156.7371023938503,"['steps', 'footway']",paving_stones,unknown,yes,no,0
35.011095283425185,footway,asphalt,unknown,yes,yes,1
4.453279719746442,footway,asphalt,unknown,yes,yes,1
35.011095283425185,footway,asphalt,unknown,yes,yes,1
142.53292396412223,footway,asphalt,unknown,yes,yes,1
136.8530681293469,footway,asphalt,unknown,yes,yes,1
136.8530681293469,footway,asphalt,unknown,yes,yes,1
80.59993123898494,footway,asphalt,unknown,yes,yes,1
587.4621298372634,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,"['yes', 'no']","['yes', 'no']",0
35.55457917278563,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
74.52612391771912,"['steps', 'footway']",unknown,unknown,unknown,yes,1
60.6941701863729,footway,asphalt,excellent,yes,yes,1
20.792529036016134,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
19.055188950611143,"['steps', 'footway']","['asphalt', 'concrete']",good,yes,no,0
19.70931359747996,"['steps', 'footway']","['asphalt', 'paved']",unknown,yes,yes,1
62.57156767901041,footway,"['asphalt', 'paved']",unknown,yes,yes,1
27.106550434595047,footway,asphalt,unknown,yes,yes,1
62.5715676790104,footway,"['paved', 'asphalt']",unknown,yes,yes,1
19.709313597479962,"['steps', 'footway']","['asphalt', 'paved']",unknown,yes,yes,1
27.106550434595047,footway,asphalt,unknown,yes,yes,1
48.83279462822486,footway,"['paved', 'asphalt']",unknown,yes,yes,1
17.196696606025725,"['steps', 'footway']","['asphalt', 'paved']",unknown,yes,yes,1
5.849232207332562,footway,asphalt,unknown,yes,yes,1
112.03330964076778,"['steps', 'footway']",asphalt,unknown,unknown,no,0
27.583322432201534,footway,asphalt,unknown,yes,yes,1
80.59993123898494,footway,asphalt,unknown,yes,yes,1
76.0927981816053,"['steps', 'footway']","['asphalt', 'concrete']",unknown,unknown,no,0
25.247616471702052,"['steps', 'path']",unknown,unknown,unknown,no,0
71.34738549454438,footway,asphalt,unknown,unknown,designated,1
50.53523514101559,footway,unknown,unknown,unknown,designated,1
10.054279697669624,footway,asphalt,unknown,yes,yes,1
48.83279462822486,footway,"['asphalt', 'paved']",unknown,yes,yes,1
21.128907580261597,steps,concrete,unknown,yes,yes,1
21.128907580261597,steps,concrete,unknown,yes,yes,1
5.41989252358336,footway,asphalt,excellent,yes,yes,1
22.027372832577075,footway,asphalt,excellent,yes,yes,1
112.43281948327221,"['service', 'steps']",unknown,unknown,unknown,yes,1
74.52612391771912,"['steps', 'footway']",unknown,unknown,unknown,yes,1
76.0927981816053,"['steps', 'footway']","['asphalt', 'concrete']",unknown,unknown,no,0
11.190932518967193,steps,concrete,unknown,unknown,no,0
11.190932518967193,steps,concrete,unknown,unknown,no,0
82.86818796529666,"['steps', 'footway']",unknown,unknown,unknown,yes,1
99.26761535505325,"['steps', 'footway']",unknown,unknown,yes,yes,1
5.849232207332562,footway,asphalt,unknown,yes,yes,1
10.054279697669624,footway,asphalt,unknown,yes,yes,1
17.196696606025725,"['steps', 'footway']","['asphalt', 'paved']",unknown,yes,yes,1
141.79892317516294,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
181.04267381728894,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
64.27511899646096,footway,paving_stones,unknown,yes,yes,1
27.158544983510886,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,yes,yes,1
35.55457917278563,"['steps', 'footway']",asphalt,unknown,unknown,yes,1
25.247616471702052,"['steps', 'path']",unknown,unknown,unknown,no,0
142.53292396412223,footway,asphalt,unknown,yes,yes,1
75.93404841359742,footway,asphalt,unknown,"['yes', 'no']",yes,1
75.93404841359741,footway,asphalt,unknown,"['yes', 'no']",yes,1
4.453279719746442,footway,asphalt,unknown,yes,yes,1
167.43453346753353,footway,"['asphalt', 'paving_stones']",unknown,unknown,yes,1
167.43453346753353,footway,"['asphalt', 'paving_stones']",unknown,unknown,yes,1
12.443808545837117,footway,asphalt,unknown,unknown,yes,1
46.108518146783176,footway,paving_stones,unknown,unknown,yes,1
22.354375602609885,"['steps', 'footway']",unknown,unknown,unknown,yes,1
82.38248350926052,footway,unknown,unknown,unknown,yes,1
46.108518146783176,footway,paving_stones,unknown,unknown,yes,1
14.41984665822923,"['steps', 'footway']",paving_stones,unknown,unknown,yes,1
61.08761638845506,footway,asphalt,unknown,unknown,yes,1
22.354375602609885,"['steps', 'footway']",unknown,unknown,unknown,yes,1
41.05285276363957,"['steps', 'footway']",paving_stones,unknown,yes,yes,1
12.443808545837117,footway,asphalt,unknown,unknown,yes,1
14.41984665822923,"['steps', 'footway']",paving_stones,unknown,unknown,yes,1
61.08761638845506,footway,asphalt,unknown,unknown,yes,1
33.28142620130819,"['steps', 'footway']",unknown,unknown,yes,yes,1
4.209988538354878,steps,unknown,unknown,unknown,yes,1
82.38248350926052,footway,unknown,unknown,unknown,yes,1
